y1,y2,y3,y4,y5,y6,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
0.78,0.41,0.97,86,4.3,137990.6,576,1105.9,721093.22,2,12255,0.98,CS,A,购物中心,132.5,T1,67,6
0.78,0.3,0.58,86,4.4,110892.17,596,10777.21,721093.22,6,5255,0.97,CS,A,购物中心,132.5,T1,67,6
0.77,0.35,0.5,82,4.4,105251,589,14091.17,721093.22,6,18393,0.97,CS,A,购物中心,132.5,T1,67,6
0.76,0.42,-0.32,82,4.3,134046.15,604,0,721093.22,4,10920,0.97,CS,A,购物中心,132.5,T1,67,6
0.77,0.45,0.77,82,4.3,222443.3,633,0,721093.22,3,16595,0.97,CS,A,购物中心,132.5,T1,67,6
0.77,0.44,-0.18,81,4.8,100318.66,569,0,721093.22,3,14695,0.98,CS,A,购物中心,132.5,T1,67,6
0.77,0.39,-0.21,81,4.3,130755.37,495,7418.2,721093.22,7,14511,0.98,CS,A,购物中心,132.5,T1,67,6
0.76,0.39,-0.1,81,4.4,84785.17,498,6638.22,721093.22,6,14216,0.98,CS,A,购物中心,132.5,T1,67,6
0.76,0.31,-0.17,82,4.4,71747.83,470,4670.7,721093.22,4,14166,0.97,CS,A,购物中心,132.5,T1,67,6
0.76,0.38,-0.1,82,4.3,83094.75,523,2007.49,721093.22,13,14938,0.99,CS,A,购物中心,132.5,T1,67,6
0.76,0.33,-0.2,82,4.3,72299.35,572,10403.43,721093.22,10,12241,0.99,CS,A,购物中心,132.5,T1,67,6
0.75,0.34,-0.27,83,4.3,62655.56,590,300.1,721093.22,9,13582,0.98,CS,A,购物中心,132.5,T1,67,6
0.77,0.35,-0.32,83,4.1,93324.46,555,18293.63,721093.22,5,31571,0.98,CS,A,购物中心,132.5,T1,67,6
0.74,0.31,-0.37,83,4.5,70196.16,657,18601.99,721093.22,7,13668,0.98,CS,A,购物中心,132.5,T1,67,6
0.75,0.01,-0.33,86,4.3,70988.47,696,140048.39,721093.22,11,21332,0.98,CS,A,购物中心,132.5,T1,67,6
0.76,0.4,-0.15,86,4.2,113726.92,689,0,721093.22,6,16719,0.98,CS,A,购物中心,132.5,T1,67,6
0.73,0.38,-0.53,86,4.3,104778.58,637,0,721093.22,6,14238,0.97,CS,A,购物中心,132.5,T1,67,6
0.72,0.27,-0.47,82,4.4,52764.07,614,530.8,721093.22,12,13915,0.97,CS,A,购物中心,132.5,T1,67,6
0.71,0.28,-0.56,82,4.2,57272.23,559,1727.94,721093.22,7,24597,0.98,CS,A,购物中心,132.5,T1,67,6
0.73,0.19,-0.51,82,4.2,41549.85,500,8409.48,721093.22,12,14979,0.98,CS,A,购物中心,132.5,T1,67,6
0.7,0.2,-0.46,84,4.2,38596.98,492,10614.28,721093.22,7,7915,0.98,CS,A,购物中心,132.5,T1,67,6
0.71,0.16,-0.39,84,4.2,50948.53,501,29487.8,721093.22,6,13793,0.97,CS,A,购物中心,132.5,T1,67,6
0.7,0.18,-0.45,84,3.7,39800.81,590,7629.78,721093.22,4,11542,0.98,CS,A,购物中心,132.5,T1,67,6
0.72,0.29,-0.28,91,4.1,45202.2,567,205.23,721093.22,11,9316,0.96,CS,A,购物中心,132.5,T1,67,6
0.72,0.07,-0.41,91,3.4,55339.92,582,7015.57,721093.22,10,8139,0.98,CS,A,购物中心,132.5,T1,67,6
0.71,0.08,-0.39,91,3.2,42719.9,464,5519.67,721093.22,17,5878,0.93,CS,A,购物中心,132.5,T1,67,6
0.74,-0.11,-0.29,99,3.1,50583.21,624,23462.6,721093.22,5,11232,0.99,CS,A,购物中心,132.5,T1,67,6
0.71,0.41,-0.01,99,6.6,113122.78,614,0,721093.22,14,7990,0.95,CS,A,购物中心,132.5,T1,67,6
0.71,-0.2,-0.68,100,2,33808.23,580,0,721093.22,11,14673,0.99,CS,A,购物中心,132.5,T1,67,6
0.69,0.03,-0.34,98,3.5,34832.96,493,479.07,721093.22,15,19074,0.94,CS,A,购物中心,132.5,T1,67,6
0.71,0.28,-0.07,94,5.4,53411.52,459,3240.34,721093.22,12,8298,0.93,CS,A,购物中心,132.5,T1,67,6
0.69,0,-0.06,89,3.4,38973.17,424,12642.98,721093.22,9,8047,0.95,CS,A,购物中心,132.5,T1,67,6
0.8,0.49,0.3,94,5.2,262077.41,587,28194.65,1284129.11,0,0,1,CS,A,街铺,79.5,T1,74,7
0.79,0.43,0.15,94,4.2,231871.06,608,40428.19,1284129.11,0,0,1,CS,A,街铺,79.5,T1,74,7
0.79,0.44,0.29,94,4.7,259609.4,637,30522.11,1284129.11,0,0,1,CS,A,街铺,79.5,T1,74,7
0.78,0.49,0.57,94,4.7,315522.95,642,2668.43,1284129.11,2,12255,1,CS,A,街铺,79.5,T1,74,7
0.78,0.42,-0.07,94,4.2,186790.84,697,9372.91,1284129.11,6,5255,1,CS,A,街铺,79.5,T1,74,7
0.77,0.33,-0.16,95,3.8,169500.85,747,66020.81,1284129.11,6,18393,1,CS,A,街铺,79.5,T1,74,7
0.76,0.43,-0.15,95,4.6,208400.61,739,1468.88,1284129.11,4,10920,0.99,CS,A,街铺,79.5,T1,74,7
0.77,0.46,0.04,95,4.6,244536.02,732,1468.88,1284129.11,3,16595,0.99,CS,A,街铺,79.5,T1,74,7
0.78,0.43,-0.19,96,4.1,227365.57,682,1468.88,1284129.11,3,14695,1,CS,A,街铺,79.5,T1,74,7
0.77,0.5,-0.18,96,5.4,325265.33,559,4760.48,1284129.11,7,14511,0.98,CS,A,街铺,79.5,T1,74,7
0.76,0.38,-0.27,96,3.9,177631.76,542,17435.9,1284129.11,6,14216,1,CS,A,街铺,79.5,T1,74,7
0.76,0.33,-0.23,99,3.5,167669.11,615,17789.47,1284129.11,4,14166,0.99,CS,A,街铺,79.5,T1,74,7
0.76,0.41,-0.22,99,4.3,204457.53,631,3491.6,1284129.11,13,14938,1,CS,A,街铺,79.5,T1,74,7
0.76,0.28,-0.37,99,3.1,146968.79,650,16987.67,1284129.11,10,12241,1,CS,A,街铺,79.5,T1,74,7
0.76,0.31,-0.42,96,3.2,149900.48,732,1778.98,1284129.11,9,13582,1,CS,A,街铺,79.5,T1,74,7
0.76,0.4,-0.36,96,4.2,201239.7,712,36816.59,1284129.11,5,31571,1,CS,A,街铺,79.5,T1,74,7
0.76,0.13,-0.39,96,2.4,114008.83,782,35151.74,1284129.11,7,13668,1,CS,A,街铺,79.5,T1,74,7
0.75,-0.3,-0.53,94,1.7,79838.16,758,149646.74,1284129.11,11,21332,0.99,CS,A,街铺,79.5,T1,74,7
0.75,0.16,-0.51,94,2.2,102025.89,850,1468.88,1284129.11,6,16719,1,CS,A,街铺,79.5,T1,74,7
0.73,0.17,-0.55,94,2.3,109657.9,742,1468.88,1284129.11,6,14238,1,CS,A,街铺,79.5,T1,74,7
0.73,0.21,-0.48,95,2.5,117418.27,698,1697.18,1284129.11,12,13915,1,CS,A,街铺,79.5,T1,74,7
0.73,0.28,-0.57,95,3,139907.16,639,4333.57,1284129.11,7,24597,1,CS,A,街铺,79.5,T1,74,7
0.74,0.01,-0.51,95,1.8,87736.32,573,11833.11,1284129.11,12,14979,1,CS,A,街铺,79.5,T1,74,7
0.72,-0.09,-0.54,95,1.6,77193.08,551,15638.15,1284129.11,7,7915,0.98,CS,A,街铺,79.5,T1,74,7
0.73,0.07,-0.48,95,2.2,106254.18,518,34091.36,1284129.11,6,13793,0.95,CS,A,街铺,79.5,T1,74,7
0.74,-0.09,-0.48,95,1.6,76614.38,629,19195.66,1284129.11,4,11542,1,CS,A,街铺,79.5,T1,74,7
0.72,0.07,-0.38,91,1.9,92830.21,725,1385.74,1284129.11,11,9316,0.99,CS,A,街铺,79.5,T1,74,7
0.73,0.16,-0.44,91,2.4,113412.73,732,19043.89,1284129.11,10,8139,0.99,CS,A,街铺,79.5,T1,74,7
0.71,-0.26,-0.43,91,1.3,64813.47,859,10346.38,1284129.11,17,5878,0.99,CS,A,街铺,79.5,T1,74,7
0.74,-0.44,-0.3,87,1.2,55871.22,808,15555.68,1284129.11,5,11232,0.99,CS,A,街铺,79.5,T1,74,7
0.68,-0.13,-0.26,87,1.5,75100.27,745,1468.88,1284129.11,14,7990,0.95,CS,A,街铺,79.5,T1,74,7
0.72,-0.25,-0.5,88,1.2,54969.38,706,1302.6,1284129.11,11,14673,1,CS,A,街铺,79.5,T1,74,7
0.72,-0.23,-0.51,86,1.3,58058.3,619,1529.46,1284129.11,15,19074,0.99,CS,A,街铺,79.5,T1,74,7
0.72,-0.17,-0.51,94,1.4,68376.89,566,5307.49,1284129.11,12,8298,0.99,CS,A,街铺,79.5,T1,74,7
0.7,-0.37,-0.38,85,1.2,54815.48,500,10581.57,1284129.11,9,8047,1,CS,A,街铺,79.5,T1,74,7
0.7,0.41,0.7,65,5.3,93858.97,284,0,334097.27,0,0,0.67,FO,A,购物中心,147,T2,76,11
0.69,0.4,0.66,65,5.6,91577,266,7641.35,334097.27,0,0,0.65,FO,A,购物中心,147,T2,76,11
0.66,0.39,1.39,65,5.8,131363.17,274,10000,334097.27,0,0,0.61,FO,A,购物中心,147,T2,76,11
0.69,0.46,1.45,65,6.7,134953.77,311,0,334097.27,2,12255,0.66,FO,A,购物中心,147,T2,76,11
0.67,0.37,0.36,65,5.4,74836.29,337,5313.69,334097.27,6,5255,0.66,FO,A,购物中心,147,T2,76,11
0.67,0.35,0.49,66,5.6,82250.35,334,15255.8,334097.27,6,18393,0.65,FO,A,购物中心,147,T2,76,11
0.67,0.42,-0.1,66,5.9,132070.01,308,0,334097.27,4,10920,0.66,FO,A,购物中心,147,T2,76,11
0.69,0.45,1.04,66,5.8,185127.51,302,0,334097.27,3,16595,0.65,FO,A,购物中心,147,T2,76,11
0.66,0.4,1.31,70,5.8,204596.04,255,0,334097.27,3,14695,0.61,FO,A,购物中心,147,T2,76,11
0.69,0.45,0.77,70,6.7,230014.54,259,0,334097.27,7,14511,0.64,FO,A,购物中心,147,T2,76,11
0.69,0.43,1.07,70,5.6,143868.86,263,0,334097.27,6,14216,0.65,FO,A,购物中心,147,T2,76,11
0.68,0.39,0.7,68,5.5,122609.1,264,356.3,334097.27,4,14166,0.64,FO,A,购物中心,147,T2,76,11
0.68,0.43,0.62,68,5.8,152004.28,258,0,334097.27,13,14938,0.64,FO,A,购物中心,147,T2,76,11
0.67,0.37,0.4,68,5.8,128400.63,250,305.7,334097.27,10,12241,0.63,FO,A,购物中心,147,T2,76,11
0.66,0.42,0.69,67,6,222308.97,301,0,334097.27,9,13582,0.63,FO,A,购物中心,147,T2,76,11
0.69,0.45,0.53,67,6.6,206308.26,328,7674.8,334097.27,5,31571,0.64,FO,A,购物中心,147,T2,76,11
0.66,0.37,0.52,67,5.5,113967.09,350,272.81,334097.27,7,13668,0.64,FO,A,购物中心,147,T2,76,11
0.65,0.34,0.38,65,5.7,113659.19,341,5104.01,334097.27,11,21332,0.61,FO,A,购物中心,147,T2,76,11
0.67,0.44,0.27,65,6,167269.17,329,0,334097.27,6,16719,0.61,FO,A,购物中心,147,T2,76,11
0.64,0.39,-0.12,65,5.9,162890.89,324,0,334097.27,6,14238,0.63,FO,A,购物中心,147,T2,76,11
0.62,0.37,-0.04,66,5.9,196494.24,307,2810.43,334097.27,12,13915,0.63,FO,A,购物中心,147,T2,76,11
0.67,0.44,-0.15,66,6.7,195910.7,293,3884.23,334097.27,7,24597,0.66,FO,A,购物中心,147,T2,76,11
0.65,0.35,-0.11,66,5.5,128137.18,276,1253.5,334097.27,12,14979,0.63,FO,A,购物中心,147,T2,76,11
0.59,0.29,-0.2,66,5.6,97852.33,248,3659.57,334097.27,7,7915,0.55,FO,A,购物中心,147,T2,76,11
0.63,0.36,-0.24,66,6.1,114862.91,268,0,334097.27,6,13793,0.59,FO,A,购物中心,147,T2,76,11
0.58,0.27,0.06,66,6,136563.93,268,6251.59,334097.27,4,11542,0.53,FO,A,购物中心,147,T2,76,11
0.55,0.26,-0.29,79,6.3,157511.09,262,0,334097.27,11,9316,0.51,FO,A,购物中心,147,T2,76,11
0.59,0.36,-0.11,79,6.9,184296.23,291,6721.21,334097.27,10,8139,0.55,FO,A,购物中心,147,T2,76,11
0.56,0.26,-0.01,79,6.4,112389.92,296,0,334097.27,17,5878,0.54,FO,A,购物中心,147,T2,76,11
0.61,0.27,-0.03,93,5.8,110254.13,334,7057.73,334097.27,5,11232,0.55,FO,A,购物中心,147,T2,76,11
0.53,0.28,0.24,93,6.1,206892.18,287,0,334097.27,14,7990,0.51,FO,A,购物中心,147,T2,76,11
0.59,0.33,-0.38,94,6.8,101511.79,326,0,334097.27,11,14673,0.59,FO,A,购物中心,147,T2,76,11
0.55,0.27,-0.28,92,5.9,142248.94,313,0,334097.27,15,19074,0.55,FO,A,购物中心,147,T2,76,11
0.6,0.34,-0.27,92,7.2,143490.17,292,0,334097.27,12,8298,0.6,FO,A,购物中心,147,T2,76,11
0.56,0.2,-0.4,100,5.8,77414.08,272,0,334097.27,9,8047,0.57,FO,A,购物中心,147,T2,76,11
0.71,0.46,1.23,94,8.6,77750.52,277,7347.96,1139665.47,0,0,0.67,FO,A,购物中心,214,T3,71,9
0.7,0.45,1.24,94,7.9,78081.86,265,8467.14,1139665.47,0,0,0.65,FO,A,购物中心,214,T3,71,9
0.69,0.46,1.96,94,7.6,103249.19,268,1000,1139665.47,0,0,0.63,FO,A,购物中心,214,T3,71,9
0.7,0.47,2.85,94,8.1,134112.44,295,10470.48,1139665.47,2,12255,0.67,FO,A,购物中心,214,T3,71,9
0.71,0.46,1.16,94,8,75323.93,312,2266.69,1139665.47,6,5255,0.68,FO,A,购物中心,214,T3,71,9
0.7,0.46,1.58,99,8.1,89800,324,11382.08,1139665.47,6,18393,0.68,FO,A,购物中心,214,T3,71,9
0.7,0.49,0.11,99,8.1,136721.75,309,-0.22,1139665.47,4,10920,0.68,FO,A,购物中心,214,T3,71,9
0.69,0.49,4.21,99,8.2,209426.59,304,1000,1139665.47,3,16595,0.64,FO,A,购物中心,214,T3,71,9
0.7,0.49,1.4,99,8.1,139585.09,273,304.12,1139665.47,3,14695,0.68,FO,A,购物中心,214,T3,71,9
0.69,0.5,1.1,99,8.2,238949.58,260,1592,1139665.47,7,14511,0.64,FO,A,购物中心,214,T3,71,9
0.7,0.48,1.03,99,8.1,118950.73,269,1500,1139665.47,6,14216,0.66,FO,A,购物中心,214,T3,71,9
0.69,0.45,0.68,93,8.1,114864.94,260,1828.5,1139665.47,4,14166,0.64,FO,A,购物中心,214,T3,71,9
0.69,0.49,0.65,93,8.1,128540.87,255,1500,1139665.47,13,14938,0.65,FO,A,购物中心,214,T3,71,9
0.69,0.46,1.15,93,7.4,167875.16,271,1913.01,1139665.47,10,12241,0.64,FO,A,购物中心,214,T3,71,9
0.7,0.57,0.86,96,19.7,191963.9,302,1768.66,1139665.47,9,13582,0.67,FO,A,购物中心,214,T3,71,9
0.7,0.44,0.9,96,5.2,255085.29,324,13577.11,1139665.47,5,31571,0.66,FO,A,购物中心,214,T3,71,9
0.66,0.43,0.76,96,7.5,132572.79,333,2338.19,1139665.47,7,13668,0.64,FO,A,购物中心,214,T3,71,9
0.67,0.44,0.29,94,7.5,115724.53,333,5973.01,1139665.47,11,21332,0.63,FO,A,购物中心,214,T3,71,9
0.69,0.49,0.45,94,7.6,198372.73,331,1658.82,1139665.47,6,16719,0.62,FO,A,购物中心,214,T3,71,9
0.63,0.42,0.14,94,7.6,237954.69,314,2052.46,1139665.47,6,14238,0.6,FO,A,购物中心,214,T3,71,9
0.66,0.43,-0.02,99,7.6,137503.64,310,1608.9,1139665.47,12,13915,0.67,FO,A,购物中心,214,T3,71,9
0.66,0.47,-0.19,99,7.6,192977.34,282,1746.05,1139665.47,7,24597,0.63,FO,A,购物中心,214,T3,71,9
0.66,0.42,0.05,99,7.6,124956.43,274,4056.26,1139665.47,12,14979,0.63,FO,A,购物中心,214,T3,71,9
0.63,0.37,-0.26,97,7.5,85488.26,277,4921.21,1139665.47,7,7915,0.6,FO,A,购物中心,214,T3,71,9
0.64,0.34,-0.54,97,7.7,58891.4,283,2390.51,1139665.47,6,13793,0.59,FO,A,购物中心,214,T3,71,9
0.57,0.34,-0.02,97,7.6,165291,267,6191.89,1139665.47,4,11542,0.51,FO,A,购物中心,214,T3,71,9
0.55,0.34,0.24,94,7.5,237472.98,259,439.73,1139665.47,11,9316,0.47,FO,A,购物中心,214,T3,71,9
0.57,0.36,0.3,94,10,332097.63,280,16205.66,1139665.47,10,8139,0.51,FO,A,购物中心,214,T3,71,9
0.54,0.22,0.43,94,5.9,189393.39,278,442.53,1139665.47,17,5878,0.49,FO,A,购物中心,214,T3,71,9
0.63,0.3,0.24,91,7.5,143613.85,377,8564.98,1139665.47,5,11232,0.57,FO,A,购物中心,214,T3,71,9
0.55,0.34,0.61,91,7.6,319614.13,336,242.15,1139665.47,14,7990,0.54,FO,A,购物中心,214,T3,71,9
0.58,0.3,-0.55,92,7.5,106773.06,319,337.04,1139665.47,11,14673,0.56,FO,A,购物中心,214,T3,71,9
0.53,0.26,-0.22,93,7.5,107368.37,313,151.75,1139665.47,15,19074,0.53,FO,A,购物中心,214,T3,71,9
0.58,0.35,-0.09,93,7.7,176640.32,276,139.12,1139665.47,12,8298,0.56,FO,A,购物中心,214,T3,71,9
0.56,0.2,-0.35,95,7.4,81612.01,277,613.56,1139665.47,9,8047,0.55,FO,A,购物中心,214,T3,71,9
0.71,0.42,0.84,99,5.7,80088.46,277,0,1187779.74,0,0,0.67,FO,B,街铺,206,T1,154,6
0.71,0.39,0.7,99,5.2,73948.01,280,9997.8,1187779.74,0,0,0.65,FO,B,街铺,206,T1,154,6
0.7,0.46,1.29,99,6.8,99672.22,267,0,1187779.74,0,0,0.63,FO,B,街铺,206,T1,154,6
0.71,0.49,1.73,99,8.3,118458.26,291,0,1187779.74,2,12255,0.68,FO,B,街铺,206,T1,154,6
0.71,0.4,0.79,99,5.5,77957.12,302,9814.69,1187779.74,6,5255,0.68,FO,B,街铺,206,T1,154,6
0.68,0.34,0.69,96,4.9,73650.85,308,28090,1187779.74,6,18393,0.64,FO,B,街铺,206,T1,154,6
0.7,0.41,-0.09,96,5.5,81868.38,305,0,1187779.74,4,10920,0.68,FO,B,街铺,206,T1,154,6
0.69,0.47,0.89,96,7.6,102218.52,297,0,1187779.74,3,16595,0.64,FO,B,街铺,206,T1,154,6
0.69,0.41,0.64,98,5.8,84922.79,287,0,1187779.74,3,14695,0.67,FO,B,街铺,206,T1,154,6
0.7,0.47,0.48,98,9.1,128414.73,273,92,1187779.74,7,14511,0.65,FO,B,街铺,206,T1,154,6
0.69,0.47,0.69,98,8,112508.06,272,0,1187779.74,6,14216,0.64,FO,B,街铺,206,T1,154,6
0.68,0.39,0.22,95,6.3,88749.92,253,348.2,1187779.74,4,14166,0.62,FO,B,街铺,206,T1,154,6
0.69,0.41,0.08,95,5.8,86151.03,251,0,1187779.74,13,14938,0.64,FO,B,街铺,206,T1,154,6
0.68,0.39,0.04,95,5.7,76603.64,258,296.8,1187779.74,10,12241,0.63,FO,B,街铺,206,T1,154,6
0.7,0.44,-0.04,97,6.5,95637.69,297,0,1187779.74,9,13582,0.67,FO,B,街铺,206,T1,154,6
0.71,0.51,0.15,97,9.5,136716.09,319,16562.34,1187779.74,5,31571,0.67,FO,B,街铺,206,T1,154,6
0.67,0.41,0.19,97,6.5,93039.89,313,201.62,1187779.74,7,13668,0.64,FO,B,街铺,206,T1,154,6
0.66,0.34,0.01,99,5.3,74018.76,315,9060.59,1187779.74,11,21332,0.6,FO,B,街铺,206,T1,154,6
0.68,0.43,0.03,99,6,84098.96,311,0,1187779.74,6,16719,0.6,FO,B,街铺,206,T1,154,6
0.63,0.39,0.01,99,7.3,102954.71,295,0,1187779.74,6,14238,0.59,FO,B,街铺,206,T1,154,6
0.67,0.23,-0.35,96,3.8,55626.47,326,0,1187779.74,12,13915,0.66,FO,B,街铺,206,T1,154,6
0.65,-0.23,-0.64,96,1.5,46374.93,269,0,1187779.74,7,24597,0.62,FO,B,街铺,206,T1,154,6
0.64,0.09,-0.02,96,3.4,110462.28,261,2450.09,1187779.74,12,14979,0.58,FO,B,街铺,206,T1,154,6
0.58,-0.15,-0.14,97,2,76156.5,233,4505.36,1187779.74,7,7915,0.52,FO,B,街铺,206,T1,154,6
0.58,-0.14,-0.21,97,1.7,68036.95,219,0,1187779.74,6,13793,0.51,FO,B,街铺,206,T1,154,6
0.53,0.04,0.31,97,3.5,100511.72,240,6158.94,1187779.74,4,11542,0.45,FO,B,街铺,206,T1,154,6
0.53,-0.05,-0.15,97,2.6,81221.7,224,0,1187779.74,11,9316,0.47,FO,B,街铺,206,T1,154,6
0.53,0.1,-0.08,97,4.1,126217.23,231,19055.02,1187779.74,10,8139,0.46,FO,B,街铺,206,T1,154,6
0.56,0,-0.11,97,2.7,83131.12,268,0,1187779.74,17,5878,0.51,FO,B,街铺,206,T1,154,6
0.57,-0.38,0.03,96,2.5,76424.87,238,7047.73,1187779.74,5,11232,0.45,FO,B,街铺,206,T1,154,6
0.49,0.01,0.15,96,3.1,97043.67,262,0,1187779.74,14,7990,0.48,FO,B,街铺,206,T1,154,6
0.49,-0.19,-0.37,97,2.3,64937.13,240,0,1187779.74,11,14673,0.45,FO,B,街铺,206,T1,154,6
0.52,-0.14,0.17,93,2.4,65044.86,252,0,1187779.74,15,19074,0.5,FO,B,街铺,206,T1,154,6
0.56,-0.02,0.88,93,2.7,87295.86,232,0,1187779.74,12,8298,0.53,FO,B,街铺,206,T1,154,6
0.54,-0.59,-0.61,95,1.4,42926.74,240,0,1187779.74,9,8047,0.51,FO,B,街铺,206,T1,154,6
0.77,0.13,1.19,88,4.3,15720.51,264,3153,649858.26,0,0,0.95,CS,D,购物中心,54.5,T2,64,5
0.79,0.06,2.4,88,3.7,24364.1,320,1030,649858.26,0,0,0.98,CS,D,购物中心,54.5,T2,64,5
0.79,0.35,4.99,88,4.3,42962.56,308,0,649858.26,0,0,1,CS,D,购物中心,54.5,T2,64,5
0.8,0.34,5.48,91,4.2,46464.1,312,0,649858.26,2,12255,0.98,CS,D,购物中心,54.5,T2,64,5
0.72,0.03,1.73,91,3.4,19575.21,319,3353.34,649858.26,6,5255,0.99,CS,D,购物中心,54.5,T2,64,5
0.68,0.32,33.62,91,14.7,248241.54,193,6534.5,649858.26,6,18393,0.57,CS,D,购物中心,54.5,T2,64,5
0.79,0.95,-0.3,82,2.4,46777.78,347,0,649858.26,4,10920,1,CS,D,购物中心,54.5,T2,64,5
0.81,0.35,2.77,82,4.3,50950.43,324,0,649858.26,3,16595,0.99,CS,D,购物中心,54.5,T2,64,5
0.78,0.19,-0.23,82,4.9,19494.87,323,0,649858.26,3,14695,1,CS,D,购物中心,54.5,T2,64,5
0.77,0.24,0.07,86,3.8,29470.73,255,386,649858.26,7,14511,0.91,CS,D,购物中心,54.5,T2,64,5
0.76,0,0.16,86,3.5,21671.43,243,394,649858.26,6,14216,0.96,CS,D,购物中心,54.5,T2,64,5
0.74,-0.09,-0.06,86,5,12129.16,235,7407,649858.26,4,14166,0.97,CS,D,购物中心,54.5,T2,64,5
0.75,0,-0.28,89,4.2,11371.87,244,0,649858.26,13,14938,0.98,CS,D,购物中心,54.5,T2,64,5
0.77,0.16,-0.19,89,4.2,19644.35,302,3578.97,649858.26,10,12241,0.97,CS,D,购物中心,54.5,T2,64,5
0.77,0.29,-0.35,89,4.3,28156.36,281,539.05,649858.26,9,13582,0.96,CS,D,购物中心,54.5,T2,64,5
0.78,0.33,-0.14,88,5.1,39966.66,285,276.44,649858.26,5,31571,0.89,CS,D,购物中心,54.5,T2,64,5
0.64,-0.04,-0.18,88,4.6,15999.04,390,3285.9,649858.26,7,13668,0.98,CS,D,购物中心,54.5,T2,64,5
0.67,0.32,0.11,88,11.7,275418.55,218,7671.72,649858.26,11,21332,0.56,CS,D,购物中心,54.5,T2,64,5
0.77,1.03,-0.16,86,2.8,39488.02,380,0,649858.26,6,16719,0.98,CS,D,购物中心,54.5,T2,64,5
0.75,0.06,-0.57,86,4.3,22065.89,358,0,649858.26,6,14238,0.93,CS,D,购物中心,54.5,T2,64,5
0.73,-0.39,-0.41,86,3.3,11452.86,343,0,649858.26,12,13915,0.95,CS,D,购物中心,54.5,T2,64,5
0.7,0.15,-0.33,89,4.4,19684.66,290,3277.28,649858.26,7,24597,0.95,CS,D,购物中心,54.5,T2,64,5
0.73,0.09,-0.11,89,4.3,19388.82,260,0,649858.26,12,14979,0.95,CS,D,购物中心,54.5,T2,64,5
0.69,-0.25,-0.16,89,3.9,10237.12,259,2764.77,649858.26,7,7915,0.93,CS,D,购物中心,54.5,T2,64,5
0.53,-1.49,-0.67,93,2.6,3798.11,247,0,649858.26,6,13793,0.91,CS,D,购物中心,54.5,T2,64,5
0.72,-0.04,-0.46,93,4.4,10705.47,322,0,649858.26,4,11542,0.9,CS,D,购物中心,54.5,T2,64,5
0.72,0.25,-0.04,93,5.2,26993.47,290,358.29,649858.26,11,9316,0.87,CS,D,购物中心,54.5,T2,64,5
0.72,0.26,-0.22,94,4.7,31132.21,323,3788.52,649858.26,10,8139,0.86,CS,D,购物中心,54.5,T2,64,5
0.51,-0.05,-0.08,94,21.6,14738.5,367,0,649858.26,17,5878,0.89,CS,D,购物中心,54.5,T2,64,5
0.66,0.31,-0.23,94,24.3,211964.33,225,1049.83,649858.26,5,11232,0.56,CS,D,购物中心,54.5,T2,64,5
0.68,0.65,0.02,90,4.7,40405.63,353,0,649858.26,14,7990,0.89,CS,D,购物中心,54.5,T2,64,5
0.67,0.26,-0.48,90,3.2,11382.94,323,0,649858.26,11,14673,0.88,CS,D,购物中心,54.5,T2,64,5
0.71,-0.21,0.39,90,4.7,15925.64,294,0,649858.26,15,19074,0.9,CS,D,购物中心,54.5,T2,64,5
0.7,-0.01,0.19,87,3.6,23392.21,237,277.35,649858.26,12,8298,0.91,CS,D,购物中心,54.5,T2,64,5
0.72,-0.04,0.05,87,4.4,20282.65,253,1713.29,649858.26,9,8047,0.93,CS,D,购物中心,54.5,T2,64,5
0.71,0.41,0.41,68,5.1,95860.53,287,0,688362.4,0,0,0.69,FO,A,购物中心,140,T2,107,11
0.68,0.39,0.31,68,5.3,89357.11,265,6430.41,688362.4,0,0,0.66,FO,A,购物中心,140,T2,107,11
0.66,0.39,1.13,68,5.5,144633.41,268,11000,688362.4,0,0,0.61,FO,A,购物中心,140,T2,107,11
0.69,0.46,1.01,68,6.7,136533.33,311,0,688362.4,2,12255,0.67,FO,A,购物中心,140,T2,107,11
0.67,0.36,0.24,68,5.1,84037.06,331,4637.69,688362.4,6,5255,0.67,FO,A,购物中心,140,T2,107,11
0.67,0.35,0.28,70,5.3,87190.99,335,10429.6,688362.4,6,18393,0.65,FO,A,购物中心,140,T2,107,11
0.68,0.41,-0.12,70,5.5,127194.25,312,0,688362.4,4,10920,0.67,FO,A,购物中心,140,T2,107,11
0.69,0.44,1.7,70,5.5,182150.12,300,0,688362.4,3,16595,0.65,FO,A,购物中心,140,T2,107,11
0.67,0.41,0.74,75,5.4,212580.89,251,0,688362.4,3,14695,0.64,FO,A,购物中心,140,T2,107,11
0.69,0.45,0.54,75,6.4,228672.35,253,0,688362.4,7,14511,0.64,FO,A,购物中心,140,T2,107,11
0.69,0.42,0.96,75,5.4,155610.95,264,0,688362.4,6,14216,0.66,FO,A,购物中心,140,T2,107,11
0.68,0.38,0.62,73,5.2,128602.07,252,0,688362.4,4,14166,0.64,FO,A,购物中心,140,T2,107,11
0.68,0.42,0.72,73,5.5,165174.17,258,0,688362.4,13,14938,0.64,FO,A,购物中心,140,T2,107,11
0.67,0.37,0.52,73,5.5,135791.42,259,209.1,688362.4,10,12241,0.63,FO,A,购物中心,140,T2,107,11
