学号,课程名称,学分,平时成绩,期中成绩,期末成绩,实验成绩,总评成绩,备注,折算成绩,补考成绩,补考成绩备注,重修成绩,绩点,课程性质,课程归属,重修标记,选课课号,学年
1187,程序设计基础项目,1.5,,,,60,60,,60,NA,,NA,1,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1187,大学英语(2),4,85,85,36,NA,61,,61,NA,,NA,1.1,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1187,新技术讲座(2),0.5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1187,高等数学(2),5,77.5,,52,NA,62,,62,NA,,NA,1.2,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1187,离散数学,4,100,,46,NA,62,,62,NA,,NA,1.2,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1187,大学物理(1),4,88,,60,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1187,电路原理,2,93,,66,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1187,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1187,思想道德修养与法律基础,2,95,,85,NA,89,,89,NA,,NA,3.9,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1187,数据结构,4,85,,20,NA,46,,46,23.5,,66,NA,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1187,大学物理实验,1,,,,60,60,,60,NA,,NA,1,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1187,概率论与数理统计,3,94,,44,NA,64,,64,NA,,NA,1.4,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1187,大学英语（五）,4,84,,56,NA,70,,70,NA,,NA,2,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1187,大学物理(2),2,65,,76,NA,73,,73,NA,,NA,2.3,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1187,毛泽东思想和中国特色社会主义理论体系概论,4,94,,64,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1187,电子电工实习,1,,,,79,79,,79,NA,,NA,2.9,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1187,面向对象程序设计课程设计,1.5,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1187,足球,2,83,,85,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2013-2014-1)-02-08010032-7,2013-2014
1187,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1187,面向对象程序设计(C++),3,100,,82,NA,89,,89,NA,,NA,3.9,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1187,物联网概论,2,,,93,NA,93,,93,NA,,NA,4.3,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1187,模拟电子技术,3,92,,26,NA,59,,59,30,,66,NA,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1187,当代中国发展与信仰追求,2,,,85,NA,85,,85,NA,,NA,NA,公共任选课,经济与社会,0,(2013-2014-2)-10000040-10030104-1,2013-2014
1187,美学探究,2,83,,89,NA,86.6,,86.6,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-2)-09031021-10030211-1,2013-2014
1187,大学英语（四）,4,76,,37,NA,57,,57,52,,NA,0,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1187,中国近代史纲要,2,60,,55,NA,57,,57,69,,NA,1,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1187,计算机网络基础,4,98,,35,NA,60,,60,NA,,NA,1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1187,数字逻辑,3,67.5,,78,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1187,足球,2,80,,80,NA,80,,80,NA,,NA,3,公共必修课,,0,(2013-2014-2)-02-08010032-2,2013-2014
1187,MySQL数据库,3,81,,82,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1187,数学实验,1,88,,87,NA,87.5,,87.5,NA,,NA,3.75,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1187,Linux程序设计,4,85,,40,NA,58,,58,40,,88,NA,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1187,心理、行为与文化,2,97,,98,NA,97,,97,NA,,NA,NA,网络公共选修课,健康与生活,0,(2014-2015-1)-90000044-jz100018-2,2014-2015
1187,嵌入式程序设计,4.5,85,,36,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1187,单片机技术,3,80,,62,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1187,传感器技术与应用,2.5,78,,75,NA,76,,76,NA,,NA,2.6,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1187,音视频处理,2,72.5,,82,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1187,图像处理技术,2,77,,78,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1187,数据获取与处理嵌入式程序开发,2,,,85,NA,85,,85,NA,,NA,3.5,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1187,短距离无线通信技术,2.5,89,,87,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1187,RFID技术与应用,2.5,95,,89,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1187,大学生创业基础,2,,,0,NA,0,,0,NA,,NA,NA,网络公共选修课,经济与社会,0,(2014-2015-2)-90000043-jz100017-2,2014-2015
1187,无线传感器网络,2.5,70,,85,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1187,物联网通信与组网技术,3,80,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1187,动画制作技术,2,90,,82,NA,85,,85,NA,,NA,3.5,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1187,可视化程序设计,1.5,,,88,NA,88,,88,NA,,NA,3.8,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1187,可视化程序设计(QT),3.5,90,93,92,NA,92,,92,NA,,NA,4.2,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1187,大学生职业生涯规划,2,,,0,NA,0,,0,NA,,NA,NA,网络公共选修课,经济与社会,0,(2015-2016-1)-90000093-jz100056-2,2015-2016
1187,岗前培训,3,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1187,职业方向培训,5,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1187,毕业设计,6,,,82.3,NA,82,,82,NA,,NA,3.2,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1187,古典音乐欣赏,2,,,97,NA,97,,97,NA,,NA,NA,网络公共选修课,艺术,0,(2015-2016-2)-90000128-jz100070-2,2015-2016
1187,Linux程序设计,3.5,0,,0,NA,0,缺考,0,NA,,NA,0,专业必修课,,1,(2015-2016-2)-10404012-05010015-1,2015-2016
1187,大学英语（四）,2,80,,0,NA,40,缺考,40,NA,,NA,0,公共基础课,,1,(2015-2016-2)-10304115-02010040-1,2015-2016
1189,线性代数,3,,,,NA,60.6,,60.6,NA,,NA,1.06,专业基础课,,NA,(2012-2013-1)-07132103-49838,2012-2013
1189,大学英语,4,,,,NA,63.4,,63.4,NA,,NA,1.34,公共课,,NA,(2012-2013-1)-04132060-49834,2012-2013
1189,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49833,2012-2013
1189,程序设计基础(C语言),4,,,,NA,65.2,,65.2,NA,,NA,1.52,专业必修课,,NA,(2012-2013-1)-05011049-49835,2012-2013
1189,计算机导论,2,,,,NA,75,,75,NA,,NA,2.5,公共必修课,,NA,(2012-2013-1)-05132035-49836,2012-2013
1189,马克思主义基本原理,2,,,,NA,75.6,,75.6,NA,,NA,2.56,公共基础课,,NA,(2012-2013-1)-03011001-49832,2012-2013
1189,高等数学,5,,,,NA,83.6,,83.6,NA,,NA,3.36,专业基础课,,NA,(2012-2013-1)-07132016-49837,2012-2013
1189,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-49840,2012-2013
1189,体育,1,,,,NA,95,,95,NA,,NA,4.5,专业基础课,,NA,(2012-2013-1)-08011003-49839,2012-2013
1189,通信技术与现代生活,2,,,78,NA,78,,78,NA,,NA,NA,公共任选课,跨文化选修,0,(2012-2013-2)-05021014-05080007-1,2012-2013
1189,计算机辅助设计(AutoCAD),2,95,,,NA,95,,95,NA,,NA,NA,公共任选课,跨文化选修,0,(2012-2013-2)-05011065-05080006-1,2012-2013
1189,大学英语(2),4,75,75,57.5,NA,66,,66,NA,,NA,1.6,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1189,程序设计基础项目,1.5,,,,76,76,,76,NA,,NA,2.6,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1189,新技术讲座(2),0.5,,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1189,数据结构,4,87,,50.5,NA,65,,65,NA,,NA,1.5,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1189,大学物理(1),4,85,,62,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1189,离散数学,4,100,,59,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1189,高等数学(2),5,90,,68,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1189,电路原理,2,97,,74,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1189,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1189,公共体育,1,,,90,NA,90,,90,NA,,NA,4,公共基础课,,0,(2012-2013-2)-08132037-08010010-7,2012-2013
1189,思想道德修养与法律基础,2,95,,88,NA,91,,91,NA,,NA,4.1,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1189,常用工具软件,2,98,,86,NA,90,,90,NA,,NA,NA,公共任选课,科学与技术,0,(2013-2014-1)-10000057-10000000-1,2013-2014
1189,大学物理实验,1,,,,63,63,,63,NA,,NA,1.3,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1189,大学英语（五）,4,80.5,,51,NA,66,,66,NA,,NA,1.6,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1189,概率论与数理统计,3,96,,62,NA,76,,76,NA,,NA,2.6,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1189,面向对象程序设计课程设计,1.5,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1189,模拟电子技术,3,96,,63,NA,80,,80,NA,,NA,3,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1189,毛泽东思想和中国特色社会主义理论体系概论,4,90,,73,NA,80,,80,NA,,NA,3,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1189,电子电工实习,1,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1189,大学物理(2),2,68,,85,NA,80,,80,NA,,NA,3,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1189,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1189,乒乓球,2,88,,84,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2013-2014-1)-10-08010006-8,2013-2014
1189,面向对象程序设计(C++),3,100,,78,NA,87,,87,NA,,NA,3.7,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1189,物联网概论,2,,,89,NA,89,,89,NA,,NA,3.9,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1189,中华民族精神,2,,,88.6,NA,89,,89,NA,,NA,NA,网络公共选修课,历史与文学,0,(2013-2014-2)-10000049-jz100003-3,2013-2014
1189,计算机网络基础,4,90,,45,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1189,大学英语（四）,4,84,,45,NA,65,,65,NA,,NA,1.5,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1189,中国近代史纲要,2,78,,70,NA,73,,73,NA,,NA,2.3,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1189,数字逻辑,3,72.5,,74,NA,73,,73,NA,,NA,2.3,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1189,MySQL数据库,3,78,,83,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1189,数学实验,1,89,,79,NA,84,,84,NA,,NA,3.4,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1189,乒乓球,2,94,,90,NA,92,,92,NA,,NA,4.2,公共必修课,,0,(2013-2014-2)-10-08010006-1,2013-2014
1189,Linux程序设计,4,77,,44,NA,57,,57,50,,76,NA,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1189,操作系统,3,82,,52,NA,67,,67,NA,,NA,1.7,专业必修课,,0,(2014-2015-1)-10403005-05010011-1,2014-2015
1189,短距离无线通信技术,2.5,78,,79,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1189,传感器技术与应用,2.5,88,,75,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1189,RFID技术与应用,2.5,83,,82,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1189,单片机技术,3,95,,84,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1189,嵌入式程序设计,4.5,95,,86,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1189,数据获取与处理嵌入式程序开发,2,,,95,NA,95,,95,NA,,NA,4.5,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1189,计算机组成原理,3,95,,73,NA,82,,82,NA,,NA,3.2,专业任选课,,0,(2014-2015-2)-10404014-05010033-1,2014-2015
1189,可视化程序设计(QT),3.5,90,90,94,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1189,无线传感器网络,2.5,90,,95,NA,93,,93,NA,,NA,4.3,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1189,可视化程序设计,1.5,,,96,NA,96,,96,NA,,NA,4.6,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1189,物联网通信与组网技术,3,100,,95,NA,97,,97,NA,,NA,4.7,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1189,毕业设计,6,,,85,NA,85,,85,NA,,NA,3.5,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1189,岗前培训,3,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1189,职业方向培训,5,,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1191,大学英语,4,,,,NA,61.8,,61.8,NA,,NA,1.18,公共课,,NA,(2012-2013-1)-04132060-49843,2012-2013
1191,线性代数,3,,,,NA,63.1,,63.1,NA,,NA,1.31,专业基础课,,NA,(2012-2013-1)-07132103-49848,2012-2013
1191,马克思主义基本原理,2,,,,NA,63.8,,63.8,NA,,NA,1.38,公共基础课,,NA,(2012-2013-1)-03011001-49841,2012-2013
1191,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49842,2012-2013
1191,高等数学,5,,,,NA,66.6,,66.6,NA,,NA,1.66,专业基础课,,NA,(2012-2013-1)-07132016-49847,2012-2013
1191,计算机导论,2,,,,NA,75,,75,NA,,NA,2.5,公共必修课,,NA,(2012-2013-1)-05132035-49846,2012-2013
1191,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-49850,2012-2013
1191,体育,1,,,,NA,95,,95,NA,,NA,4.5,专业基础课,,NA,(2012-2013-1)-08011003-49849,2012-2013
1191,公共体育,1,,,83,NA,83,,83,NA,,NA,3.3,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010032-3,2012-2013
1191,重庆与抗战陪都史,2,85,,85,NA,85,,85,NA,,NA,NA,公共任选课,跨文化选修,0,(2012-2013-2)-10332078-07010023-1,2012-2013
1191,程序设计基础项目,1.5,,,,50,50,,50,85,,NA,1,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1191,大学英语(2),4,76,76,43.5,NA,60,,60,NA,,NA,1,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1191,新技术讲座(2),0.5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1191,数据结构,4,84,,23.5,NA,48,,48,60,,NA,1,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1191,电路原理,2,97,,48,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1191,离散数学,4,93,,56,NA,67,,67,NA,,NA,1.7,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1191,大学物理(1),4,84,,61,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1191,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1191,高等数学(2),5,87.5,,90,NA,89,,89,NA,,NA,3.9,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1191,思想道德修养与法律基础,2,95,,87,NA,90,,90,NA,,NA,4,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1191,概率论与数理统计,3,90,,42,NA,61,,61,NA,,NA,1.1,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1191,大学英语（五）,4,82,,44,NA,63,,63,NA,,NA,1.3,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1191,电子电工实习,1,,,,68,68,,68,NA,,NA,1.8,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1191,模拟电子技术,3,98,,39,NA,69,,69,NA,,NA,1.9,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1191,面向对象程序设计(C++),3,90,,60,NA,72,,72,NA,,NA,2.2,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1191,毛泽东思想和中国特色社会主义理论体系概论,4,92,,65,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1191,大学物理(2),2,80,,80,NA,80,,80,NA,,NA,3,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1191,大学物理实验,1,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1191,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1191,面向对象程序设计课程设计,1.5,,,,90,90,,90,NA,,NA,4,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1191,足球,2,90,,90,NA,90,,90,NA,,NA,4,公共必修课,,0,(2013-2014-1)-02-08010032-7,2013-2014
1191,物联网概论,2,,,91,NA,91,,91,NA,,NA,4.1,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1191,用经济学智慧解读中国,2,,,0,NA,0,,0,NA,,NA,NA,网络公共选修课,经济与社会,0,(2013-2014-2)-10000053-jz100007-3,2013-2014
1191,申论与公文写作,2,82,,70,NA,75,,75,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-2)-10041020-02010032-1,2013-2014
1191,MySQL数据库,3,78,,48,NA,57,,57,94,,NA,1,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1191,大学英语（四）,4,82,,41,NA,62,,62,NA,,NA,1.2,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1191,中国近代史纲要,2,84,,51,NA,64,,64,NA,,NA,1.4,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1191,Linux程序设计,4,80,,60,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1191,计算机网络基础,4,95,,54,NA,70,,70,NA,,NA,2,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1191,数字逻辑,3,82.5,,77,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1191,数学实验,1,90,,86,NA,88,,88,NA,,NA,3.8,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1191,足球,2,90,,90,NA,90,,90,NA,,NA,4,公共必修课,,0,(2013-2014-2)-02-08010032-2,2013-2014
1191,导游实务,2,80.9,,81,NA,81,,81,NA,,NA,NA,公共任选课,经济与社会,0,(2014-2015-1)-90000040-20130404-1,2014-2015
1191,中国民俗旅游,2,94,0,78,0,84,,84,NA,,NA,NA,公共任选课,历史与文学,0,(2014-2015-1)-10332151-10030099-1,2014-2015
1191,操作系统,3,64,,58,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2014-2015-1)-10403005-05010011-1,2014-2015
1191,单片机技术,3,72,,80,NA,76,,76,NA,,NA,2.6,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1191,短距离无线通信技术,2.5,76,,78,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1191,RFID技术与应用,2.5,78,,76,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1191,传感器技术与应用,2.5,88,,75,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1191,嵌入式程序设计,4.5,85,,82,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1191,数据获取与处理嵌入式程序开发,2,,,85,NA,85,,85,NA,,NA,3.5,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1191,计算机组成原理,3,75,,58,NA,65,,65,NA,,NA,1.5,专业任选课,,0,(2014-2015-2)-10404014-05010033-1,2014-2015
1191,无线传感器网络,2.5,70,,85,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1191,物联网通信与组网技术,3,85,,82,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1191,可视化程序设计(QT),3.5,86,90,90,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1191,可视化程序设计,1.5,,,89,NA,89,,89,NA,,NA,3.9,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1191,毕业设计,6,,,89,NA,89,,89,NA,,NA,3.9,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1191,岗前培训,3,,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1191,职业方向培训,5,,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1193,高等数学,5,,,,NA,61.3,,61.3,NA,,NA,1.13,专业基础课,,NA,(2012-2013-1)-07132016-49868,2012-2013
1193,大学英语,4,,,,NA,63.3,,63.3,NA,,NA,1.33,公共课,,NA,(2012-2013-1)-04132060-49864,2012-2013
1193,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49863,2012-2013
1193,马克思主义基本原理,2,,,,NA,75,,75,NA,,NA,2.5,公共基础课,,NA,(2012-2013-1)-03011001-49862,2012-2013
1193,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-50008,2012-2013
1193,计算机导论,2,,,,NA,95,,95,NA,,NA,4.5,公共必修课,,NA,(2012-2013-1)-05132035-49867,2012-2013
1193,体育,1,,,,NA,95,,95,NA,,NA,4.5,专业基础课,,NA,(2012-2013-1)-08011003-50007,2012-2013
1193,公共体育,1,,,93,NA,93,,93,NA,,NA,4.3,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010004-7,2012-2013
1193,程序设计基础项目,1.5,,,,50,50,,50,75,,NA,1,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1193,大学英语(2),4,81,81,38,NA,60,,60,NA,,NA,1,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1193,新技术讲座(2),0.5,,,86,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1193,离散数学,4,100,,45,NA,62,,62,NA,,NA,1.2,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1193,高等数学(2),5,77.5,,54,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1193,电路原理,2,90,,56,NA,66,,66,NA,,NA,1.6,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1193,思想道德修养与法律基础,2,95,,74,NA,82,,82,NA,,NA,3.2,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1193,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1193,数据结构,4,84,,16,NA,43,,43,22.5,,60,NA,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1193,大学物理(1),4,88,,44,NA,57,,57,49,,65,NA,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
